item_id,user_id,action,vtime
i358,u3268,click,2014/9/15 7:05
i358,u3269,click,2014/9/28 4:51
i358,u2723,click,2014/9/12 22:16
i358,u3270,click,2014/9/16 0:17
i194,u2728,click,2014/9/2 11:58
i194,u2728,click,2014/9/7 19:41
i194,u2723,click,2014/9/26 20:03
i194,u2939,click,2014/9/24 18:02
i194,u2986,click,2014/9/3 15:08
i194,u2729,click,2014/9/14 18:21
i194,u2740,click,2014/9/3 21:23
i194,u2995,click,2014/9/11 8:47
i194,u2858,click,2014/9/23 22:05
i194,u2724,click,2014/9/1 18:53
i194,u2985,click,2014/9/2 23:22
i194,u2735,click,2014/9/11 18:20
i442,u2912,click,2014/9/29 18:46
i442,u3271,click,2014/9/18 17:07
i442,u2724,click,2014/9/16 22:39
i442,u2677,click,2014/9/19 18:27
i442,u2730,click,2014/9/7 12:28
i442,u2668,click,2014/9/23 16:41
i442,u2731,click,2014/9/27 16:09
i442,u2726,click,2014/9/21 17:27
i486,u3010,click,2014/9/8 13:45
i486,u2745,click,2014/9/1 15:36
i486,u2740,click,2014/9/7 14:48
i283,u2810,click,2014/9/9 5:40
i283,u2730,click,2014/9/3 9:49
i283,u2722,click,2014/9/18 11:02
i283,u2722,click,2014/9/7 10:29
i283,u2997,click,2014/9/3 9:14
i283,u3272,click,2014/9/6 8:31
i283,u2723,click,2014/9/9 23:46
i283,u2722,click,2014/9/18 11:37
i28,u3026,click,2014/9/27 20:28
i28,u2729,click,2014/9/15 8:38
i28,u3273,click,2014/9/9 23:33
i28,u2734,click,2014/9/5 18:25
i28,u3274,click,2014/9/4 13:03
i28,u3275,click,2014/9/18 15:57
i28,u2915,click,2014/9/5 16:59
i28,u2724,click,2014/9/24 15:31
i28,u2787,click,2014/9/18 15:59
i496,u2974,click,2014/9/4 16:29
i496,u2737,click,2014/9/17 17:48
i496,u3217,click,2014/9/28 15:09
i496,u2878,click,2014/9/9 4:43
i496,u3276,click,2014/9/10 20:32
i496,u3277,click,2014/9/5 21:09
i496,u2986,click,2014/9/5 15:27
i496,u2724,click,2014/9/14 9:27
i34,u39,click,2014/9/6 20:24
i496,u2740,click,2014/9/26 13:21
i87,u3279,click,2014/9/7 3:41
i87,u2723,click,2014/9/16 15:18
i87,u2723,click,2014/9/12 14:40
i87,u3156,click,2014/9/5 15:36
i87,u2730,click,2014/9/8 20:30
i481,u3280,click,2014/9/7 14:21
i481,u3217,click,2014/9/22 12:43
i532,u3281,click,2014/9/23 13:15
i532,u2735,click,2014/9/24 13:08
i532,u2729,click,2014/9/1 22:13
i60,u2735,click,2014/9/24 18:39
i60,u2735,click,2014/9/21 11:10
i60,u2735,click,2014/9/12 14:05
i60,u2724,click,2014/9/20 19:59
i60,u2842,click,2014/9/12 9:10
i60,u2723,click,2014/9/29 21:15
i60,u2724,click,2014/9/14 18:57
i60,u2729,click,2014/9/12 17:23
i60,u2729,click,2014/9/12 17:30
i60,u3215,click,2014/9/20 22:35
i250,u2842,click,2014/9/2 15:48
i250,u2728,click,2014/9/16 15:05
i250,u2787,click,2014/9/7 15:33
i250,u2735,click,2014/9/5 16:39
i462,u39,cart,2014/9/5 11:51
i250,u2740,click,2014/9/4 10:45
i250,u2723,click,2014/9/9 18:29
i458,u3283,click,2014/9/2 16:29
i458,u2723,click,2014/9/3 21:26
i458,u2723,click,2014/9/23 23:31
i191,u3133,click,2014/9/5 13:17
i191,u2728,click,2014/9/13 15:16
i191,u3217,click,2014/9/9 17:27
i191,u2787,click,2014/9/6 8:50
i191,u3284,click,2014/9/12 6:09
i191,u2846,click,2014/9/5 14:39
i547,u3285,click,2014/9/4 5:54
i547,u2724,click,2014/9/22 1:10
i547,u2724,click,2014/9/4 20:26
i152,u2735,click,2014/9/30 20:06
i152,u2724,click,2014/9/19 0:22
i152,u2735,click,2014/9/19 11:56
i152,u2935,click,2014/9/19 9:44
i152,u42,click,2014/9/26 20:35
i152,u2996,click,2014/9/18 13:48
i152,u3286,collect,2014/9/27 0:28
i152,u3189,click,2014/9/23 13:36
i152,u3196,click,2014/9/29 22:21
i152,u2723,click,2014/9/15 12:52
i334,u2787,click,2014/9/11 16:09
i334,u2915,click,2014/9/5 19:48
i334,u2740,click,2014/9/18 16:36
i334,u2898,click,2014/9/3 14:30
i334,u2740,click,2014/9/15 22:43
i334,u2723,click,2014/9/4 16:13
i334,u3287,click,2014/9/12 13:11
i334,u2726,click,2014/9/16 18:02
i334,u2724,click,2014/9/2 19:55
i334,u2724,click,2014/9/1 11:10
i334,u2729,click,2014/9/25 21:31
i73,u2726,click,2014/9/13 13:59
i73,u2739,click,2014/9/15 21:03
i73,u3288,click,2014/9/15 9:51
i73,u3280,click,2014/9/5 22:20
i73,u3289,click,2014/9/3 21:28
i73,u2735,click,2014/9/29 12:25
i73,u3244,click,2014/9/5 14:54
i73,u3017,click,2014/9/8 20:32
i73,u2729,click,2014/9/27 12:21
i484,u2781,click,2014/9/23 12:05
i484,u2734,click,2014/9/28 15:18
i484,u42,click,2014/9/3 23:25
i484,u3290,click,2014/9/29 12:52
i484,u2740,click,2014/9/28 14:39
i484,u2724,click,2014/9/22 9:14
i90,u2723,click,2014/9/10 15:42
i90,u2810,click,2014/9/16 18:08
i90,u2801,click,2014/9/17 16:33
i90,u2729,click,2014/9/5 16:56
i22,u3247,click,2014/9/17 18:09
i22,u2801,click,2014/9/24 15:31
i22,u2842,click,2014/9/12 16:35
i22,u2731,click,2014/9/12 16:54
i22,u3246,click,2014/9/5 16:54
i22,u3291,click,2014/9/5 15:28
i22,u2735,click,2014/9/5 22:14
i22,u3246,click,2014/9/19 22:02
i22,u3156,click,2014/9/22 12:06
i227,u2913,click,2014/9/21 13:37
i227,u2810,click,2014/9/23 11:45
i227,u2735,click,2014/9/16 20:17
i227,u2730,click,2014/9/7 13:11
i227,u2735,click,2014/9/30 9:22
i227,u2732,click,2014/9/24 17:49
i227,u2801,click,2014/9/7 16:39
i227,u2723,click,2014/9/12 11:08
i227,u3111,click,2014/9/24 20:44
i227,u2731,click,2014/9/20 20:54
i519,u2786,click,2014/9/29 11:14
i519,u2723,click,2014/9/27 17:57
i519,u2729,click,2014/9/25 22:54
i519,u2723,click,2014/9/3 17:47
i519,u2734,click,2014/9/3 17:32
i519,u3214,click,2014/9/18 14:19
i519,u2745,click,2014/9/11 13:58
i519,u2735,click,2014/9/23 21:42
i519,u2735,click,2014/9/24 10:45
i519,u2735,click,2014/9/20 22:23
i519,u2729,click,2014/9/23 15:05
i409,u2724,click,2014/9/25 22:58
i409,u3009,click,2014/9/18 12:05
i409,u2788,click,2014/9/2 15:49
i409,u2770,click,2014/9/12 17:19
i409,u2735,click,2014/9/29 20:48
i116,u2723,click,2014/9/18 0:55
i116,u2723,click,2014/9/15 19:58
i116,u2729,click,2014/9/13 19:49
i116,u2740,click,2014/9/16 8:04
i404,u2740,click,2014/9/27 17:50
i404,u3292,click,2014/9/9 13:07
i404,u3293,click,2014/9/7 18:53
i404,u3294,click,2014/9/10 4:17
i404,u3295,click,2014/9/9 13:52
i404,u3296,click,2014/9/1 19:24
i404,u3297,click,2014/9/10 11:35
i404,u3298,click,2014/9/8 0:22
i31,u2723,click,2014/9/5 14:14
i31,u2854,click,2014/9/23 14:06
i31,u3299,click,2014/9/6 11:12
i31,u2737,click,2014/9/4 14:47
i31,u2730,click,2014/9/11 14:51
i31,u3085,click,2014/9/15 18:53
i31,u2739,click,2014/9/4 19:39
i31,u2729,click,2014/9/7 17:47
i31,u2735,click,2014/9/15 12:18
i535,u2915,click,2014/9/16 15:56
i535,u2857,click,2014/9/14 22:57
i535,u2726,click,2014/9/25 11:52
i535,u2723,click,2014/9/5 14:45
i535,u3300,click,2014/9/15 12:42
i535,u2723,click,2014/9/28 17:05
i535,u2724,click,2014/9/3 23:19
i535,u2740,click,2014/9/21 11:27
i535,u2740,click,2014/9/30 3:21
i535,u2735,click,2014/9/27 15:04
i521,u2732,click,2014/9/6 21:14
i521,u2729,click,2014/9/20 21:36
i521,u2729,click,2014/9/18 21:58
i521,u2730,click,2014/9/12 13:49
i521,u2726,click,2014/9/18 20:43
i531,u2735,click,2014/9/24 16:55
i531,u5,click,2014/9/16 6:43
i531,u2842,click,2014/9/10 9:23
i531,u3301,click,2014/9/14 8:21
i531,u3302,click,2014/9/10 10:04
i257,u3215,click,2014/9/21 13:58
i257,u3198,click,2014/9/20 14:32
i257,u3197,click,2014/9/5 21:52
i257,u3303,click,2014/9/19 9:13
i257,u2925,click,2014/9/30 0:05
i257,u3132,click,2014/9/4 6:59
i257,u2937,click,2014/9/8 10:04
i257,u2724,click,2014/9/25 13:19
i257,u2979,click,2014/9/3 11:05
i72,u2981,click,2014/9/6 9:43
i72,u2731,click,2014/9/3 16:20
i72,u2731,click,2014/9/10 0:39
i72,u2851,click,2014/9/28 19:12
i72,u2735,click,2014/9/19 9:27
i72,u3304,click,2014/9/11 21:37
i72,u2725,click,2014/9/9 13:39
i72,u2723,click,2014/9/7 19:55
i72,u2740,click,2014/9/5 12:55
i72,u2740,click,2014/9/16 19:21
i528,u2939,click,2014/9/14 15:36
i528,u2740,click,2014/9/6 14:56
i528,u2786,click,2014/9/22 23:32
i528,u2724,click,2014/9/9 19:27
i528,u2801,click,2014/9/2 21:59
i528,u2722,click,2014/9/9 0:10
i528,u2801,click,2014/9/17 19:53
i528,u2801,click,2014/9/21 17:22
i528,u2731,click,2014/9/11 10:17
i528,u3305,click,2014/9/11 13:22
i562,u2801,click,2014/9/6 22:27
i562,u3306,click,2014/9/15 5:44
i562,u2735,click,2014/9/1 10:28
i562,u3161,click,2014/9/6 13:59
i562,u2915,click,2014/9/9 9:19
i562,u2985,click,2014/9/6 23:00
i562,u2729,click,2014/9/9 20:53
i562,u2723,click,2014/9/10 16:10
i562,u2850,click,2014/9/7 14:36
i23,u2872,click,2014/9/25 13:24
i23,u3307,click,2014/9/8 13:46
i23,u2739,click,2014/9/19 23:17
i23,u2842,click,2014/9/14 13:01
i23,u2842,click,2014/9/14 15:59
i23,u2737,click,2014/9/8 1:16
i23,u3211,click,2014/9/5 1:05
i23,u2890,click,2014/9/10 10:46
i23,u2735,click,2014/9/14 17:50
i77,u3308,click,2014/9/12 21:55
i77,u2724,click,2014/9/15 11:14
i77,u2730,click,2014/9/1 21:25
i77,u2725,click,2014/9/9 22:23
i77,u2723,click,2014/9/2 12:41
i77,u2729,click,2014/9/12 2:08
i365,u2801,click,2014/9/3 16:58
i365,u2770,click,2014/9/15 18:58
i365,u2735,click,2014/9/4 14:40
i418,u2731,click,2014/9/4 20:41
i418,u2801,click,2014/9/20 20:19
i41,u2724,click,2014/9/3 11:58
i41,u2995,click,2014/9/25 15:01
i41,u2984,cart,2014/9/24 21:36
i41,u3309,click,2014/9/18 21:19
i41,u2730,click,2014/9/3 11:11
i41,u2740,click,2014/9/3 22:57
i41,u2735,click,2014/9/20 21:07
i249,u2781,click,2014/9/22 13:39
i249,u2755,click,2014/9/11 14:19
i249,u2781,click,2014/9/26 2:50
i249,u2832,click,2014/9/30 15:27
i249,u2749,click,2014/9/20 22:14
i249,u3310,click,2014/9/15 12:57
i249,u3311,click,2014/9/20 16:15
i249,u2778,click,2014/9/11 2:05
i249,u2778,click,2014/9/22 12:49
i376,u57,click,2014/9/19 13:03
i376,u2723,click,2014/9/27 12:03
i376,u2740,click,2014/9/15 11:32
i376,u2730,click,2014/9/6 12:44
i376,u2999,click,2014/9/29 12:39
i376,u2697,click,2014/9/23 6:46
i376,u3312,click,2014/9/19 6:27
i390,u3006,click,2014/9/2 16:39
i390,u2801,click,2014/9/27 14:38
i390,u2726,click,2014/9/3 16:58
i390,u2729,click,2014/9/6 15:55
i390,u2786,click,2014/9/24 21:57
i390,u2730,click,2014/9/16 23:05
i514,u2723,click,2014/9/14 12:05
i514,u2810,click,2014/9/1 14:20
i514,u2729,click,2014/9/25 14:54
i332,u2781,click,2014/9/22 8:30
i332,u2737,click,2014/9/13 21:06
i332,u2737,click,2014/9/4 13:02
i332,u3313,click,2014/9/26 11:06
i332,u2756,click,2014/9/3 18:54
i332,u3040,click,2014/9/13 9:50
i332,u3314,click,2014/9/19 3:39
i332,u2739,click,2014/9/22 10:32
i332,u2739,click,2014/9/16 1:28
i370,u2735,click,2014/9/22 18:58
i328,u2789,click,2014/9/21 0:50
i328,u2735,click,2014/9/23 15:01
i328,u2723,click,2014/9/27 15:36
i263,u2735,click,2014/9/30 11:19
i263,u2723,click,2014/9/30 13:04
i263,u2982,click,2014/9/19 9:36
i263,u2726,click,2014/9/11 11:06
i263,u2846,click,2014/9/20 14:34
i558,u3177,click,2014/9/11 13:32
i558,u3315,click,2014/9/11 13:47
i558,u3316,click,2014/9/11 16:18
i558,u3305,click,2014/9/16 19:41
i558,u42,click,2014/9/11 11:37
i558,u2739,click,2014/9/11 9:04
i558,u2787,click,2014/9/11 21:10
i558,u2731,click,2014/9/16 8:46
i183,u2724,click,2014/9/15 21:13
i183,u2735,click,2014/9/6 22:33
i183,u2986,click,2014/9/6 19:31
i184,u2864,click,2014/9/17 15:55
i184,u2740,click,2014/9/16 11:38
i184,u2730,click,2014/9/16 0:50
i184,u2787,click,2014/9/10 13:30
i184,u2735,click,2014/9/21 15:18
i184,u2735,click,2014/9/15 15:15
i20,u2730,click,2014/9/9 14:40
i20,u2730,click,2014/9/4 22:13
i20,u2770,click,2014/9/10 14:35
i20,u2729,click,2014/9/16 10:22
i20,u2740,click,2014/9/15 20:42
i561,u2723,click,2014/9/24 13:47
i561,u2801,click,2014/9/29 13:43
i561,u3317,click,2014/9/28 16:52
i561,u2729,click,2014/9/13 21:11
i523,u2731,click,2014/9/4 16:12
i523,u2730,click,2014/9/3 23:16
i523,u2939,click,2014/9/27 7:35
i523,u2729,click,2014/9/4 15:57
i523,u2897,click,2014/9/15 16:30
i523,u3318,click,2014/9/7 23:21
i523,u2724,click,2014/9/21 11:09
i523,u3211,click,2014/9/19 12:52
i549,u2990,click,2014/9/14 8:26
i549,u2845,click,2014/9/5 14:27
i549,u2850,click,2014/9/23 14:07
i549,u2730,click,2014/9/5 15:23
i549,u2990,click,2014/9/13 9:22
i549,u2726,click,2014/9/12 17:32
i549,u2740,click,2014/9/7 21:40
i549,u2735,click,2014/9/6 3:27
i549,u2729,click,2014/9/22 17:55
i433,u3319,click,2014/9/21 20:31
i433,u2740,click,2014/9/20 15:09
i433,u2917,click,2014/9/27 12:15
i433,u2745,click,2014/9/23 22:19
i433,u3133,click,2014/9/4 17:02
i433,u2723,click,2014/9/8 16:04
i433,u2735,click,2014/9/25 20:40
i433,u2729,click,2014/9/9 8:55
i433,u3133,click,2014/9/4 16:54
i205,u2729,click,2014/9/11 12:06
i205,u2730,click,2014/9/13 0:29
i136,u26,click,2014/9/25 10:16
i136,u2735,click,2014/9/8 13:26
i136,u2912,click,2014/9/26 18:31
i136,u3320,click,2014/9/13 9:24
i136,u2734,click,2014/9/13 15:43
i136,u3214,click,2014/9/24 10:26
i362,u3239,click,2014/9/19 9:58
i362,u2770,click,2014/9/17 19:09
i362,u3321,click,2014/9/8 13:05
i362,u3111,click,2014/9/12 20:16
i362,u2723,click,2014/9/21 22:40
i362,u3083,click,2014/9/27 9:21
i362,u2745,click,2014/9/9 23:16
i362,u2724,click,2014/9/19 22:03
i477,u2729,click,2014/9/17 16:10
i477,u2732,click,2014/9/20 22:32
i477,u2740,click,2014/9/27 21:32
i477,u2730,click,2014/9/4 20:30
i446,u39,click,2014/9/1 16:21
i366,u2789,click,2014/9/7 21:59
i366,u2810,click,2014/9/13 14:26
i366,u2724,click,2014/9/27 13:41
i1,u3010,click,2014/9/17 10:19
i1,u2801,click,2014/9/22 21:26
i1,u2801,click,2014/9/2 17:00
i1,u2724,click,2014/9/18 6:33
i1,u2732,click,2014/9/17 1:00
i1,u2729,click,2014/9/19 6:48
i1,u2723,click,2014/9/1 18:31
i1,u2723,click,2014/9/14 9:31
i1,u2735,click,2014/9/3 16:23
i507,u3322,click,2014/9/10 19:25
i507,u3134,click,2014/9/30 14:25
i507,u3173,click,2014/9/15 3:21
i507,u2940,click,2014/9/9 9:49
i507,u2740,click,2014/9/9 11:45
i507,u2740,click,2014/9/29 16:07
i507,u2735,click,2014/9/10 19:43
i507,u3175,click,2014/9/16 14:50
i556,u3280,click,2014/9/4 11:19
i556,u2842,click,2014/9/5 19:19
i556,u2996,click,2014/9/4 9:35
i556,u3323,click,2014/9/4 15:25
i556,u2735,click,2014/9/12 19:21
i170,u3010,click,2014/9/9 17:35
i170,u2842,click,2014/9/2 16:41
i170,u2735,click,2014/9/6 17:42
i435,u3324,click,2014/9/3 17:20
i435,u2730,click,2014/9/21 21:59
i435,u2734,click,2014/9/3 18:43
i435,u2735,click,2014/9/16 13:52
i435,u2723,click,2014/9/3 13:28
i435,u2723,click,2014/9/14 1:43
i435,u2726,click,2014/9/18 23:10
i435,u2729,click,2014/9/16 17:08
i435,u2729,click,2014/9/21 18:27
i444,u3325,click,2014/9/23 12:27
i444,u3326,click,2014/9/28 20:32
i444,u3327,click,2014/9/23 9:53
i444,u2731,click,2014/9/25 11:47
i444,u3127,click,2014/9/22 17:06
i444,u2735,click,2014/9/26 17:48
i444,u2722,click,2014/9/26 18:41
i444,u2897,click,2014/9/26 18:15
i399,u2982,click,2014/9/11 7:58
i399,u2912,click,2014/9/27 9:11
i399,u2729,click,2014/9/23 16:53
i399,u3010,click,2014/9/10 19:40
i399,u2735,click,2014/9/20 1:58
i399,u2734,click,2014/9/11 12:20
i399,u2858,click,2014/9/13 10:35
i399,u2735,click,2014/9/13 19:54
i294,u2731,click,2014/9/18 12:25
i294,u3240,click,2014/9/21 11:26
i294,u3328,click,2014/9/27 21:20
i294,u2864,click,2014/9/5 20:45
i294,u2801,click,2014/9/17 11:17
i294,u3196,click,2014/9/22 11:34
i294,u3041,click,2014/9/26 11:18
i294,u2735,click,2014/9/25 23:41
i6,u3329,click,2014/9/4 23:17
i6,u3330,click,2014/9/8 13:43
i6,u3331,click,2014/9/18 0:43
i6,u2813,click,2014/9/25 23:05
i171,u3332,click,2014/9/28 9:50
i171,u2723,click,2014/9/13 16:13
i255,u2832,click,2014/9/13 7:48
i255,u2832,click,2014/9/28 9:46
i255,u2735,click,2014/9/26 18:21
i255,u2982,click,2014/9/25 18:36
i255,u2850,click,2014/9/15 12:49
i255,u2832,click,2014/9/24 19:39
i255,u2787,click,2014/9/9 13:01
i476,u2723,click,2014/9/9 13:26
i280,u2739,click,2014/9/22 9:00
i280,u2740,click,2014/9/19 15:16
i280,u2735,click,2014/9/28 15:26
i280,u2728,click,2014/9/19 19:28
i280,u3333,click,2014/9/3 15:53
i280,u2801,click,2014/9/23 22:04
i280,u3334,click,2014/9/4 17:35
i166,u2881,click,2014/9/18 11:24
i166,u3197,click,2014/9/27 13:39
i166,u2723,click,2014/9/14 21:15
i166,u2846,click,2014/9/17 14:47
i166,u3335,click,2014/9/13 16:15
i166,u3291,click,2014/9/15 21:27
i166,u3132,click,2014/9/13 20:57
i166,u2996,click,2014/9/25 15:20
i166,u2842,click,2014/9/14 11:57
i115,u3200,click,2014/9/23 18:48
i115,u2979,click,2014/9/1 12:45
i115,u3010,click,2014/9/29 1:54
i446,u39,cart,2014/9/20 14:58
i115,u3337,click,2014/9/20 17:24
i115,u2734,click,2014/9/16 19:36
i115,u2726,click,2014/9/4 20:13
i449,u2730,click,2014/9/18 16:21
i449,u3258,click,2014/9/6 12:05
i449,u2730,click,2014/9/2 11:26
i449,u2729,click,2014/9/12 12:24
i553,u3185,click,2014/9/28 16:58
i553,u2730,click,2014/9/13 3:30
i553,u2842,click,2014/9/4 13:32
i474,u2806,click,2014/9/12 18:13
i474,u2986,click,2014/9/6 20:19
i474,u3338,click,2014/9/24 16:16
i474,u2724,click,2014/9/20 20:14
i474,u3010,click,2014/9/14 17:12
i474,u2731,click,2014/9/27 19:10
i474,u2729,click,2014/9/14 23:47
i474,u2730,click,2014/9/8 22:20
i211,u42,click,2014/9/27 17:29
i211,u2787,click,2014/9/13 22:27
i211,u3214,click,2014/9/18 13:47
i211,u2832,click,2014/9/12 9:35
i211,u3111,click,2014/9/5 13:53
i211,u3111,click,2014/9/4 10:49
i211,u2658,click,2014/9/25 20:03
i517,u2737,click,2014/9/6 6:35
i517,u2731,click,2014/9/11 10:12
i517,u2729,click,2014/9/29 12:37
i517,u2903,click,2014/9/7 21:32
i517,u2724,click,2014/9/7 19:23
i517,u2735,click,2014/9/12 20:02
i517,u2723,click,2014/9/9 23:32
i350,u3305,click,2014/9/17 13:05
i350,u3339,click,2014/9/30 12:46
i350,u3340,click,2014/9/20 14:33
i350,u3341,click,2014/9/28 13:50
i350,u2735,click,2014/9/16 21:22
i350,u2739,click,2014/9/1 13:21
i350,u2842,click,2014/9/1 8:32
i429,u2724,click,2014/9/3 17:03
i429,u2724,click,2014/9/16 13:19
i429,u2723,click,2014/9/5 8:10
i429,u2735,click,2014/9/12 14:45
i429,u2735,click,2014/9/11 17:29
i429,u3342,click,2014/9/2 0:45
i429,u2786,click,2014/9/23 10:06
i538,u3343,click,2014/9/30 16:19
i538,u2858,click,2014/9/17 21:16
i538,u2872,click,2014/9/18 16:19
i538,u2723,click,2014/9/9 23:31
i538,u2913,click,2014/9/15 15:21
i538,u2915,click,2014/9/2 11:15
i538,u2735,click,2014/9/23 21:07
i85,u2729,click,2014/9/17 17:35
i445,u2979,click,2014/9/12 21:50
i445,u2724,click,2014/9/13 14:43
i445,u2916,click,2014/9/16 8:54
i445,u2729,click,2014/9/22 21:29
i445,u3008,click,2014/9/3 14:37
i445,u3187,click,2014/9/8 15:10
i445,u2726,click,2014/9/10 14:53
i292,u3344,click,2014/9/19 16:40
i292,u3266,click,2014/9/10 0:38
i292,u3134,click,2014/9/9 17:49
i292,u3345,click,2014/9/13 8:53
i292,u2996,click,2014/9/29 15:04
i292,u3346,cart,2014/9/10 10:23
i292,u2735,click,2014/9/30 19:58
i94,u2756,click,2014/9/5 22:30
i94,u2740,click,2014/9/5 16:08
i94,u2726,click,2014/9/4 16:24
i94,u2740,click,2014/9/5 14:31
i94,u2986,click,2014/9/3 10:44
i94,u2734,click,2014/9/2 8:56
i94,u2801,click,2014/9/5 11:25
i94,u3347,click,2014/9/5 22:30
i536,u2740,click,2014/9/16 19:22
i536,u2735,click,2014/9/19 20:40
i536,u2735,click,2014/9/5 11:58
i536,u2735,click,2014/9/10 16:03
i536,u2728,click,2014/9/18 20:52
i536,u2724,click,2014/9/2 14:48
i536,u2801,click,2014/9/30 12:21
i421,u3348,click,2014/9/17 17:40
i421,u2726,click,2014/9/1 21:38
i421,u2723,click,2014/9/1 21:51
i421,u2729,click,2014/9/25 17:42
i421,u3204,click,2014/9/19 0:19
i421,u2731,click,2014/9/23 10:35
i421,u2842,click,2014/9/5 13:11
i38,u2730,click,2014/9/6 22:29
i38,u2730,click,2014/9/19 22:59
i38,u3142,click,2014/9/30 8:59
i38,u2740,click,2014/9/28 17:04
i38,u2786,click,2014/9/4 22:18
i38,u2734,click,2014/9/15 13:02
i38,u2787,click,2014/9/5 23:46
i153,u2850,click,2014/9/22 12:37
i153,u2784,click,2014/9/13 16:17
i153,u2729,click,2014/9/17 17:22
i153,u2726,click,2014/9/7 1:17
i153,u2745,click,2014/9/27 17:23
i153,u2801,click,2014/9/15 19:32
i153,u2731,click,2014/9/19 20:40
i18,u2729,click,2014/9/7 14:12
i18,u2801,click,2014/9/6 12:47
i18,u2801,click,2014/9/3 13:10
i18,u3349,click,2014/9/1 10:53
i18,u2735,click,2014/9/10 14:49
i18,u2735,click,2014/9/6 20:42
i18,u2735,click,2014/9/10 10:25
i43,u2995,click,2014/9/25 2:02
i43,u2735,click,2014/9/17 18:36
i43,u2724,click,2014/9/9 18:15
i19,u2724,click,2014/9/12 9:59
i19,u2735,click,2014/9/21 9:10
i19,u2735,click,2014/9/22 21:51
i19,u2788,click,2014/9/13 19:35
i337,u2788,click,2014/9/2 17:32
i337,u2735,click,2014/9/15 21:19
i337,u2730,click,2014/9/8 15:57
i337,u2730,click,2014/9/1 9:42
i337,u3350,click,2014/9/17 10:24
i337,u3026,click,2014/9/26 23:47
i337,u3026,click,2014/9/23 11:53
i386,u42,click,2014/9/30 16:33
i386,u2894,click,2014/9/11 18:20
i386,u2787,click,2014/9/5 19:07
i386,u2724,click,2014/9/21 3:10
i386,u2976,click,2014/9/25 15:24
i386,u2890,click,2014/9/5 12:32
i262,u2872,click,2014/9/21 2:39
i262,u2735,click,2014/9/13 8:29
i262,u2731,click,2014/9/29 10:01
i262,u2723,click,2014/9/23 10:17
i262,u2735,click,2014/9/18 17:45
i495,u2724,click,2014/9/21 18:03
i440,u3189,click,2014/9/24 17:43
i440,u2735,click,2014/9/27 20:11
i440,u2832,click,2014/9/17 9:33
i440,u2937,click,2014/9/16 14:06
i440,u2787,click,2014/9/22 21:24
i346,u3010,click,2014/9/3 21:05
i346,u2730,click,2014/9/3 17:42
i469,u2784,click,2014/9/9 16:48
i469,u2770,click,2014/9/23 10:54
i469,u3010,click,2014/9/7 15:45
i469,u3244,click,2014/9/11 11:57
i469,u2740,click,2014/9/1 17:43
i469,u2723,click,2014/9/21 15:17
i223,u3052,click,2014/9/6 2:29
i223,u3189,click,2014/9/1 13:01
i223,u14,click,2014/9/19 15:48
i223,u2979,click,2014/9/10 11:37
i223,u2724,click,2014/9/9 15:06
i223,u3111,click,2014/9/5 21:05
i233,u2732,click,2014/9/15 16:06
i233,u2730,click,2014/9/19 20:20
i233,u2740,click,2014/9/17 20:53
i233,u2735,click,2014/9/30 2:26
i233,u2730,click,2014/9/12 19:51
i233,u2730,click,2014/9/2 18:44
i233,u2730,click,2014/9/6 20:27
i291,u3351,click,2014/9/5 16:55
i291,u2724,click,2014/9/12 21:17
i291,u2739,click,2014/9/5 20:12
i291,u2726,click,2014/9/12 20:59
i291,u2787,click,2014/9/1 10:52
i339,u2729,click,2014/9/14 20:23
i226,u3352,click,2014/9/5 15:19
i226,u2734,click,2014/9/30 8:23
i148,u3111,click,2014/9/24 20:30
i148,u2734,click,2014/9/27 10:13
i148,u2730,click,2014/9/1 15:57
i148,u2729,click,2014/9/2 17:26
i148,u2735,click,2014/9/28 16:49
i82,u2739,click,2014/9/11 13:17
i82,u3217,click,2014/9/10 10:16
i82,u3186,click,2014/9/10 11:36
i82,u2787,click,2014/9/11 19:47
i82,u2832,click,2014/9/16 9:46
i82,u2893,click,2014/9/10 15:10
i265,u2740,click,2014/9/24 15:52
i265,u2740,click,2014/9/23 21:39
i265,u2730,click,2014/9/23 19:14
i265,u2730,click,2014/9/24 0:00
i265,u2729,click,2014/9/24 21:58
i265,u2729,click,2014/9/9 21:21
i265,u2729,click,2014/9/17 1:13
i47,u2740,click,2014/9/12 17:19
i47,u2729,click,2014/9/4 21:34
i47,u2730,click,2014/9/9 14:50
i95,u2730,click,2014/9/6 12:41
i95,u2735,click,2014/9/5 21:13
i95,u2729,click,2014/9/11 9:02
i95,u2729,click,2014/9/11 17:17
i131,u2734,click,2014/9/10 13:28
i131,u2729,click,2014/9/15 21:30
i384,u3010,click,2014/9/23 19:32
i384,u2729,click,2014/9/8 6:14
i384,u2770,click,2014/9/23 16:28
i384,u2723,click,2014/9/23 10:23
i468,u3353,click,2014/9/10 5:50
i468,u2785,click,2014/9/12 14:39
i468,u3322,click,2014/9/6 21:40
i468,u3354,click,2014/9/4 3:38
i468,u2727,collect,2014/9/19 17:05
i66,u2740,click,2014/9/3 17:24
i66,u2724,click,2014/9/20 20:47
i300,u2726,click,2014/9/6 9:15
i300,u2770,click,2014/9/21 15:16
i299,u2723,click,2014/9/24 16:57
i299,u2731,click,2014/9/17 14:19
i345,u2724,click,2014/9/29 17:38
